SLP_values,mean,mean_se,mean_ci_lower,mean_ci_upper,obs_ci_lower,obs_ci_upper
983,0.530797939990487,0.003689304982094571,0.5235660354149295,0.5380298445660444,0.34321752525381843,0.7183783547271555
984,0.5164227248472653,0.003592143449150026,0.5093812797046038,0.5234641699899267,0.32884955646039893,0.7039958932341316
985,0.5020475097040418,0.0034952129003938126,0.4951960712109968,0.5088989481970868,0.3144813780106719,0.6896136413974117
986,0.48767229456082006,0.0033985330997845843,0.48101037119210965,0.4943342179295305,0.30011298988104373,0.6752315992405964
987,0.47329707941759835,0.0033021260716435048,0.46682413647509646,0.47977002236010025,0.28574439204861535,0.6608497667865814
988,0.45892186427437487,0.0032060164234090044,0.4526373188235945,0.46520640972515526,0.2713755844911877,0.646468144057562
989,0.44454664913115316,0.0031102317233211224,0.4384498641973796,0.45064343406492674,0.25700656718726766,0.6320867310750387
990,0.43017143398793145,0.0030148029437729496,0.42426171188328254,0.43608115609258036,0.24263734011605767,0.6177055278598053
991,0.41579621884470797,0.0029197649833942576,0.41007279347178766,0.4215196442176283,0.2282679032574613,0.6033245344319547
992,0.40142100370148626,0.002825157283793709,0.39588303164807864,0.40695897575489387,0.2138982565920891,0.5889437508108835
993,0.38704578855826455,0.0027310245604048097,0.38169233875939806,0.39239923835713103,0.19952840010124814,0.5745631770152809
994,0.37267057341504106,0.002637417671196606,0.3675006151121756,0.37784053171790655,0.1851583337669478,0.5601828130631343
995,0.35829535827181935,0.002544394652287697,0.3533077469419866,0.36328296960165213,0.17078805757190507,0.5458026589717336
996,0.34392014312859764,0.00245202195591404,0.33911360398683377,0.3487266822703615,0.15641757149953464,0.5314227147576607
997,0.32954492798537416,0.0023603759339187905,0.3249180365791636,0.3341718193915847,0.14204687553395412,0.5170429804367942
998,0.31516971284215245,0.0022695446190823666,0.3107208721540467,0.3196185535302582,0.12767596965998987,0.5026634560243151
999,0.30079449769893074,0.002179629867209724,0.29652191105017217,0.3050670843476893,0.11330485386316644,0.488284141534695
1000,0.28641928255570726,0.002090749934713341,0.28232092145718524,0.2905176436542293,0.09893352812971234,0.47390503698170217
1001,0.27204406741248555,0.002003042578783388,0.2681176333386303,0.2759705014863408,0.08456199244656534,0.4595261423784057
1002,0.25766885226926384,0.0019166687785788217,0.2539117311375317,0.261425973400996,0.07019024680136224,0.44514745773716546
1003,0.24329363712604035,0.0018318171831770323,0.2397028450573723,0.2468844291947084,0.05581829118244436,0.43076898306963635
1004,0.22891842198281864,0.001748709389758823,0.2254905407156166,0.23234630325002067,0.04144612557886293,0.41639071838677433
1005,0.21454320683959693,0.0016676061341104858,0.21127430700886124,0.21781210667033263,0.02707374998036885,0.40201266369882505
1006,0.20016799169637345,0.001588814419200492,0.19705354213915516,0.20328244125359174,0.012701164377418,0.3876348190153289
1007,0.18579277655315174,0.0015126954915778963,0.18282753797839005,0.18875801512791343,-0.0016716312388231624,0.37325718434512667
1008,0.17141756140993003,0.0014396733633935891,0.16859546336312578,0.17423965945673428,-0.01604463687648816,0.3588797596963482
1009,0.15704234626670655,0.0013702432221084494,0.15435634760959183,0.15972834492382126,-0.03041785254300511,0.3445025450764182
1010,0.14266713112348484,0.0013049785184620806,0.14010906661960854,0.14522519562736114,-0.044791278245091076,0.3301255404920608
1011,0.12829191598026135,0.0012445347447962423,0.1258523354741731,0.1307314964863496,-0.05916491398876453,0.31574874594928726
1012,0.11391670083703964,0.0011896469559524126,0.11158471329309695,0.11624868838098233,-0.07353875977933103,0.3013721614534103
1013,0.09954148569381793,0.0011411171631576,0.097304627945939,0.10177834344169687,-0.08791281562139552,0.2869957870090314
1014,0.08516627055059445,0.0010997873575119273,0.0830104289323135,0.0873221121688754,-0.10228708151885699,0.2726196226200459
1015,0.07079105540737274,0.0010664949296070314,0.06870047476991754,0.07288163604482793,-0.11666155747490292,0.2582436682896484
1016,0.05641584026415103,0.0010420105515090376,0.05437325476042859,0.05845842576787347,-0.13103624349202014,0.2438679240203222
1017,0.042040625120927544,0.0010269644080877624,0.04002753359343665,0.04405371664841844,-0.14541113957198926,0.22949238981384434
1018,0.027665409977705835,0.001021773533101217,0.02566249378479653,0.02966832617061514,-0.15978624571587938,0.21511706567129105
1019,0.013290194834484126,0.0010265874350767492,0.011277842262665486,0.015302547406302765,-0.17416156192405868,0.20074195159302693
1020,-0.0010850203087393595,0.0010412673634629067,-0.0031261489892776503,0.0009561083717989313,-0.18853708819618922,0.1863670475787105
1021,-0.015460235451961069,0.0010654055725463154,-0.017548680693630327,-0.01337179021029181,-0.20291282453122145,0.1719923536272993
1022,-0.029835450595182778,0.0010983786675171352,-0.031988530850099,-0.027682370340266556,-0.21728877092740498,0.15761786973703942
1023,-0.04421066573840626,0.001139419901504667,-0.046444196454669934,-0.04197713502214259,-0.23166492738228325,0.14324359590547073
1024,-0.05858588088162797,0.001187693175057141,-0.060914038555970634,-0.05625772320728531,-0.24604129389268828,0.12886953212943233
1025,-0.07296109602484968,0.0012423557444041324,-0.07539640517820827,-0.0705257868714911,-0.26041787045475134,0.11449567840505198
1026,-0.08733631116807317,0.0013026034948036894,-0.08988972006756177,-0.08478290226858456,-0.2747946570638977,0.10012203472775136
1027,-0.10171152631129488,0.0013676985359134682,-0.10439253678558759,-0.09903051583700216,-0.2891716537148413,0.08574860109225158
1028,-0.11608674145451658,0.00143698227443804,-0.11890356433469045,-0.11326991857434272,-0.3035488604015958,0.07137537749256259
1029,-0.13046195659774007,0.0015098782005190466,-0.13342167262009744,-0.1275022405753827,-0.3179262771174688,0.05700236392198868
1030,-0.14483717174096178,0.0015858882858512885,-0.1479458853893139,-0.14172845809260964,-0.33230390385505726,0.0426295603731337
1031,-0.1592123868841835,0.0016645859789876547,-0.16247536650128608,-0.1559494072670809,-0.3466817406062578,0.028256966837890835
1032,-0.17358760202740697,0.0017456078193937047,-0.1770094034879723,-0.17016580056684164,-0.36105978736226174,0.013884583307447768
1033,-0.18796281717062868,0.001828644904911505,-0.19154739082856226,-0.1843782435126951,-0.37543804411354975,-0.00048759022770761273
1034,-0.2023380323138504,0.0019134348875343079,-0.2060888142593252,-0.19858725036837557,-0.3898165108499029,-0.014859553777797907
1035,-0.21671324745707388,0.001999754810183546,-0.22063323673200466,-0.2127932581821431,-0.40419518756039735,-0.029231307353750402
1036,-0.23108846260029559,0.0020874148807353233,-0.23518028620944212,-0.22699663899114905,-0.4185740742333992,-0.043602850967191936
1037,-0.2454636777435173,0.002176253160646184,-0.24972964525404637,-0.24119771023298822,-0.4329531708565755,-0.057974184630459114
1038,-0.2598388928867408,0.0022661310874647015,-0.26428104225085886,-0.2553967435226227,-0.44733247741688875,-0.07234530835659284
1039,-0.2742141080299625,0.0023569297281356644,-0.2788342440631441,-0.26959397199678087,-0.46171199390059225,-0.08671622215933272
1040,-0.288589323173186,0.002448546657225377,-0.2933890499129907,-0.28378959643338125,-0.47609172029324254,-0.10108692605312941
1041,-0.3029645383164077,0.0025408933612597086,-0.30794528629318924,-0.29798379033962613,-0.4904716565796854,-0.11545742005313
1042,-0.3173397534596294,0.0026338930816230963,-0.3225028027388204,-0.31217670418043836,-0.5048518027440686,-0.1298277041751902
1043,-0.3317149686028529,0.0027274790208165847,-0.3370614683110938,-0.32636846889461196,-0.5192321587698367,-0.14419777843586895
1044,-0.3460901837460746,0.0028215928487312597,-0.3516211686692876,-0.34055919882286156,-0.5336127246397266,-0.15856764285242253
1045,-0.3604653988892963,0.0029161834562441927,-0.36618180362751446,-0.35474899415107813,-0.5479935003357774,-0.17293729744281516
1046,-0.3748406140325198,0.003011205912649878,-0.3807432851110368,-0.3689379429540028,-0.5623744858393264,-0.1873067422257132
1047,-0.3892158291757415,0.0031066205912095293,-0.3953055354421326,-0.3831261229093504,-0.5767556811310033,-0.20167597722047967
1048,-0.4035910443189632,0.0032023924335597377,-0.4098684858981743,-0.3973136027397521,-0.591137086190742,-0.2160450024471844
1049,-0.4179662594621867,0.0032984903290381915,-0.42443207549495615,-0.4115004434294172,-0.6055187009977748,-0.2304138179265985
1050,-0.4323414746054084,0.003394886589334114,-0.4389962499568799,-0.4256866992539369,-0.619900525530628,-0.2447824236801887
