SLP_values,mean,mean_se,mean_ci_lower,mean_ci_upper,obs_ci_lower,obs_ci_upper
985,1.5648658070150603,0.00920853066631139,1.5468161744462237,1.582915439583897,0.9563956533782196,2.173335960651901
986,1.5221737827562194,0.008950736857858679,1.5046294515964465,1.5397181139159923,0.9137184087255398,2.130629156786899
987,1.4794817584973714,0.008693487778740317,1.46244166102319,1.4965218559715527,0.8710407148843521,2.087922802110391
988,1.4367897342385234,0.00843683325743894,1.4202527050576983,1.4533267634193485,0.8283625718229243,2.0452168966541224
989,1.3940977099796825,0.008180829252758764,1.3780624740151772,1.4101329459441878,0.7856839795105158,2.002511440448849
990,1.3514056857208345,0.007925538802252049,1.3358708443357639,1.3669405271059052,0.7430049379173578,1.9598064335243113
991,1.3087136614619936,0.007671033147070701,1.2936776763797553,1.323749646544232,0.700325447014702,1.9171018759092853
992,1.2660216372031456,0.0074173930713664704,1.2514828118021952,1.280560462604096,0.6576455067747652,1.874397767631526
993,1.2233296129442977,0.0071647105036489675,1.2092860704141029,1.2373731554744924,0.6149651171707787,1.8316941087178167
994,1.1806375886854568,0.0069130904392525,1.167087246414226,1.1941879309566876,0.5722842781769678,1.7889908991939456
995,1.1379455644266088,0.006662653257953262,1.124886103846261,1.1510050250069566,0.52960298976853,1.7462881390846876
996,1.0952535401677679,0.006413537529662573,1.0826823710994649,1.107824709236071,0.4869212519216858,1.7035858284138499
997,1.0525615159089199,0.006165903425071625,1.040475734223398,1.0646472975944419,0.4442390646136216,1.6608839672042182
998,1.009869491650072,0.00591993687841967,0.9982658287685341,1.0214731545316098,0.40155642782254,1.618182555477604
999,0.967177467391231,0.005675854687699581,0.9560522297893321,0.9783027049931299,0.3588733415276387,1.5754815932548234
1000,0.924485443132383,0.005433910785201903,0.9138344395533267,0.9351364467114394,0.31618980570908906,1.532781080555677
1001,0.881793418873535,0.005194403969795765,0.8716118723851336,0.8919749653619364,0.27350582034807946,1.4900810173989907
1002,0.8391013946146941,0.004957687462473895,0.829383835936614,0.8488189532927742,0.23082138542679365,1.4473814038025945
1003,0.7964093703558461,0.004724180727274883,0.7871495080166737,0.8056692326950186,0.18813650092839018,1.404682239783302
1004,0.7537173460969981,0.004494384085343049,0.7449079079463009,0.7625267842476954,0.14545116683704506,1.3619835253569512
1005,0.7110253218381573,0.004268896726726754,0.7026578612536348,0.7193927824226797,0.10276538313793027,1.3192852605383842
1006,0.6683332975793093,0.00404843876260664,0.660397956449392,0.6762686387092265,0.06007914981719287,1.2765874453414257
1007,0.6256412733204684,0.0038338779010210888,0.6181264927398513,0.6331560539010854,0.017392466862005018,1.2338900797789316
1008,0.5829492490616204,0.00362626106334666,0.5758414180553624,0.5900570800678784,-0.025294665739492905,1.1911931638627338
1009,0.5402572248027724,0.003426850599806552,0.5335402580644097,0.546974191541135,-0.06798224799814234,1.148496697603687
1010,0.4975652005439315,0.0032371634128491545,0.4912200394878938,0.5039103615999693,-0.11067027992378786,1.105800681011651
1011,0.4548731762850835,0.003059008840102974,0.448877215844763,0.460869136725404,-0.15335876152529848,1.0631051140954655
1012,0.4121811520262426,0.002894517127330808,0.4065076116422529,0.4178546924102323,-0.19604769281051715,1.0204099968630023
1013,0.3694891277673946,0.0027461445539590282,0.3641064123292837,0.37487184320550554,-0.2387370737863186,0.9777153293211078
1014,0.3267971035085466,0.0026166345973999915,0.32166824041828623,0.331925966598807,-0.28142690445855834,0.9350211114756516
1015,0.28410507924970574,0.002508910025414734,0.2791873669948422,0.2890227915045693,-0.3241171848320952,0.8923273433315067
1016,0.24141305499085774,0.0024258748131729194,0.2366580999798532,0.24616801000186228,-0.36680791491081133,0.8496340248925268
1017,0.19872103073200975,0.0023701252914120866,0.19407535030781337,0.20336671115620614,-0.4094990946975704,0.8069411561615899
1018,0.15602900647316886,0.0023436094766492023,0.15143529967332978,0.16062271327300795,-0.45219072419423834,0.7642487371405761
1019,0.11333698221432087,0.0023473182688619203,0.10873600581424483,0.1179379586143969,-0.4948828034017051,0.7215567678303468
1020,0.07064495795547288,0.0023811104396625855,0.06597774555219962,0.07531217035874613,-0.5375753323198416,0.6788652482307873
1021,0.027952933696631987,0.0024437383228675764,0.023162964436550998,0.03274290295671298,-0.5802683109475213,0.6361741783407853
1022,-0.014739090562216006,0.0025330640042599394,-0.019704147009006547,-0.009774034115425465,-0.6229617392826415,0.5934835581582095
1023,-0.057431114821056894,0.002646385403327971,-0.06261829243890976,-0.05224393720320402,-0.6656556173220738,0.55079338767996
1024,-0.10012313907990489,0.0027807704598656817,-0.10557372472463461,-0.09467255343517517,-0.7083499450617203,0.5081036669019106
1025,-0.14281516333875288,0.002933325619875857,-0.14856477221362044,-0.13706555446388533,-0.7510447224964647,0.46541439581895894
1026,-0.18550718759759377,0.003101370701516146,-0.19158618148387296,-0.17942819371131458,-0.793739949620193,0.42272557442500547
1027,-0.22819921185644176,0.003282527602088027,-0.2346332912184738,-0.22176513249440974,-0.8364356264258157,0.3800372027129322
1028,-0.27089123611528265,0.003474746160939095,-0.27770208289938186,-0.26408038933118344,-0.8791317529052175,0.3373492806746522
1029,-0.31358326037413065,0.0036762916779951907,-0.32078915634257665,-0.30637736440568464,-0.921828329049314,0.2946618083010527
1030,-0.35627528463297864,0.0038857131024660563,-0.3638916673447191,-0.34865890192123816,-0.9645253548480031,0.2519747855820458
1031,-0.3989673088918195,0.004101804276400845,-0.4070072517167017,-0.39092736606693734,-1.0072228302901853,0.20928821250654628
1032,-0.4416593331506675,0.004323565256055288,-0.4501339494697165,-0.4331847168316185,-1.049920755363786,0.1666020890624509
1033,-0.4843513574095155,0.004550167130895438,-0.49327013585697416,-0.4754325789620569,-1.0926191300557122,0.12391641523668118
1034,-0.5270433816683564,0.004780921617119232,-0.5364144617740142,-0.5176723015626986,-1.135317954351875,0.08123119101516207
1035,-0.5697354059272044,0.005015255556124603,-0.5795658037731971,-0.5599050080812117,-1.1780172282372097,0.038546416382800985
1036,-0.6124274301860524,0.005252689908197919,-0.6227232228892096,-0.6021316374828952,-1.2207169516956349,-0.004137908676469904
1037,-0.6551194544448933,0.005492822629975738,-0.6658859310772143,-0.6443529778125723,-1.2634171247100725,-0.046821784179714054
1038,-0.6978114787037413,0.005735314796182273,-0.7090532640101009,-0.6865696933973816,-1.3061177472624705,-0.08950521014501212
1039,-0.7405035029625822,0.005979879377753821,-0.7522246590824493,-0.728782346842715,-1.3488188193337523,-0.13218818659141207
1040,-0.7831955272214302,0.006226272169437161,-0.795399637627779,-0.7709914168150813,-1.3915203409038748,-0.17487071353898564
1041,-0.8258875514802781,0.006474284445216664,-0.8385777905224101,-0.8131973124381462,-1.4342223119517779,-0.21755279100877845
1042,-0.868579575739119,0.006723736998238787,-0.8817587665031451,-0.855400384975093,-1.476924732455407,-0.26023441902283106
1043,-0.911271599997967,0.006974475289198479,-0.9249422626576472,-0.8976009373382868,-1.5196276023917341,-0.30291559760419995
1044,-0.9539636242568079,0.007226365482871681,-0.9681280166556013,-0.9397992318580145,-1.562330921736708,-0.34559632677690777
1045,-0.9966556485156559,0.007479291197612456,-1.0113158003774636,-0.9819954966538482,-1.6050346904653123,-0.3882766065659996
1046,-1.039347672774504,0.007733150828709496,-1.054505414667925,-1.024189930881083,-1.6477389085515144,-0.4309564369974933
1047,-1.0820396970333448,0.007987855335113602,-1.0976966849976988,-1.0663827090689908,-1.6904435759682892,-0.4736358180984005
1048,-1.1247317212921928,0.008243326401646323,-1.1408894578612891,-1.1085739847230964,-1.7331486926876387,-0.516314749896747
1049,-1.1674237455510408,0.008499494906622352,-1.184083597773337,-1.1507638933287445,-1.775854258680551,-0.5589932324215305
1050,-1.2101157698098817,0.008756299638863698,-1.2272789847538608,-1.1929525548659026,-1.818560273917022,-0.6016712657027414
