SLP_values,mean,mean_se,mean_ci_lower,mean_ci_upper,obs_ci_lower,obs_ci_upper
1032,-0.4276275555235358,0.0011125058510602667,-0.4298080369393739,-0.4254470741076977,-1.0283740782654665,0.17311896721839493
1033,-0.4701387295007251,0.0011711528527369786,-0.4724341574556118,-0.4678433015458384,-1.070885680451633,0.1306082214501827
1034,-0.5126499034779073,0.0012308532778573997,-0.5150623426533361,-0.5102374643024785,-1.1133973129189232,0.0880975059631085
1035,-0.5551610774550966,0.001291461044732618,-0.5576923062163966,-0.5526298486937965,-1.155908975667282,0.045586820757088864
1036,-0.5976722514322859,0.0013528542123300348,-0.6003238091436566,-0.5950206937209152,-1.1984206686966288,0.003076165832056943
1037,-0.640183425409468,0.0014149305498460255,-0.6429566510654954,-0.6374101997534407,-1.2409323920068775,-0.03943445881205854
1038,-0.6826945993866573,0.0014776039568387407,-0.6855906632273869,-0.6797985355459277,-1.2834441455979597,-0.08194505317535483
1039,-0.7252057733638395,0.0015408015761126164,-0.7282257028311818,-0.7221858438964972,-1.3259559294697736,-0.12445561725790555
1040,-0.7677169473410288,0.001604461464775007,-0.770861648470498,-0.7645722462115596,-1.3684677436222406,-0.16696615105981705
1041,-0.8102281213182181,0.0016685307124093861,-0.8134983964423411,-0.806957846194095,-1.4109795880552571,-0.20947665458117903
1042,-0.8527392952954003,0.0017329639164934323,-0.856135857758987,-0.8493427328318135,-1.4534914627687148,-0.25198712782208577
1043,-0.8952504692725896,0.0017977219431250895,-0.8987739557190588,-0.8917269828261203,-1.4960033677625217,-0.2944975707826575
1044,-0.9377616432497788,0.00186277091587408,-0.9414126239256613,-0.9341106625738964,-1.5385153030365601,-0.33700798346299743
1045,-0.980272817226961,0.0019280813874342742,-0.9840518046628626,-0.9764938297910595,-1.581027268590708,-0.37951836586321386
1046,-1.0227839912041503,0.0019936276581706976,-1.0266914475600868,-1.0188765348482138,-1.6235392644248603,-0.4220287179834403
1047,-1.0652951651813325,0.002059387213125628,-1.0693315084886108,-1.0612588218740542,-1.6660512905388776,-0.4645390398237874
1048,-1.1078063391585218,0.002125340254890455,-1.1119719486460626,-1.103640729670981,-1.7085633469326458,-0.5070493313843978
1049,-1.150317513135711,0.0021914693143730915,-1.1546127337934864,-1.1460222924779357,-1.7510754336060244,-0.5495595926653978
1050,-1.1928286871128932,0.002257758925113446,-1.1972538336170313,-1.1884035406087552,-1.7935875505588679,-0.5920698236669185
